Date,Device,Address,Clicks,Visitors,Group
2023-05-12,Other,fyttlyf/both/security/security-protect-your-devices///,13,26,Control
2023-05-12,Other,fyttlyf/business/product/business-accept-payments/qr-code///,5,20,Experiment
2023-05-12,Tablet,fyttlyf/business/campaign/campaigns-business/sign-up///,2,22,Experiment
2023-05-12,Mobile,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,12,35,Control
2023-05-12,Laptop,fyttlyf/general/partner/samsung-pay///,12,25,Control
2023-05-12,Laptop,fyttlyf/personal//send-money-to-mexico///,5,24,Experiment
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,2,35,Experiment
2023-05-12,Mobile,fyttlyf/enterprise/product/enterprise-accelerate-growth///,13,21,Experiment
2023-05-12,Laptop,fyttlyf/personal/product/shopping-selection///,19,50,Experiment
2023-05-12,Mobile,fyttlyf/business/product/business-operations/risk-management///,18,113,Control
2023-05-12,Mobile,fyttlyf/personal//pfs-claim-offer-lp///,7,32,Experiment
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,16,34,Control
2023-05-12,Laptop,fyttlyf/business/product/mobile-apps-business-app///,6,23,Experiment
2023-05-12,Other,fyttlyf/personal/buy/fees///,13,23,Experiment
2023-05-12,Tablet,fyttlyf/business//business-roadmap///,5,27,Control
2023-05-12,Other,fyttlyf/business/product/business///,16,30,Experiment
2023-05-12,Laptop,fyttlyf///credit-pala-easy-payments-offer-end///,5,14,Experiment
2023-05-12,Tablet,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,8,30,Control
2023-05-12,Laptop,fyttlyf/business/product/getting-started-fundraise///,14,69,Control
2023-05-12,Laptop,fyttlyf/general//pay-with-rewards-discover///,6,38,Experiment
2023-05-12,Tablet,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,4,16,Experiment
2023-05-12,Laptop,fyttlyf///elan///,14,24,Control
2023-05-12,Mobile,fyttlyf/business/product/business-operations///,2,19,Experiment
2023-05-12,Tablet,fyttlyf/business/product/business-operations/shipping///,1,12,Control
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/credit-services///,13,13,Experiment
2023-05-12,Other,fyttlyf/personal//intro-offer4///,7,24,Control
2023-05-12,Tablet,fyttlyf/business/product/business-financial-services///,8,21,Control
2023-05-12,Tablet,fyttlyf/personal/product/digital-wallet///,6,37,Experiment
2023-05-12,Tablet,fyttlyf/personal/product/digital-wallet-ways-to-pay/credit-services///,3,12,Control
2023-05-12,Tablet,fyttlyf/both/security/security-protect-your-account///,14,10,Control
2023-05-12,Tablet,fyttlyf/business/product/business-financial-services/working-capital///,15,15,Control
2023-05-12,Laptop,fyttlyf/enterprise//global-payment-processing-solutions///,8,17,Control
2023-05-12,Mobile,fyttlyf///extras-credit-card-benefits///,16,26,Control
2023-05-12,Laptop,fyttlyf///extras-credit-card-benefits///,0,24,Experiment
2023-05-12,Tablet,fyttlyf///about-payment-methods///,11,48,Control
2023-05-12,Laptop,fyttlyf/business/product/cvs-qr-code///,0,15,Experiment
2023-05-12,Laptop,fyttlyf/business/product/business-pos-system/contact-sales/thank-you///,6,18,Control
2023-05-12,Other,fyttlyf/business//merchant-fees///,3,32,Experiment
2023-05-12,Mobile,fyttlyf/both/security/security-learn-about-fyttlyf-secure-technology///,8,21,Experiment
2023-05-12,Other,fyttlyf/personal//intro-offer4///,8,4,Experiment
2023-05-12,Mobile,fyttlyf/enterprise//enterprise-advanced-fraud-security///,5,16,Experiment
2023-05-12,Laptop,fyttlyf/business/product/business-accept-payments/checkout/integration///,1,24,Experiment
2023-05-12,Other,fyttlyf/general//taxes-offer-start///,9,21,Control
2023-05-12,Laptop,fyttlyf/personal//home///,3,16,Control
2023-05-12,Mobile,fyttlyf/business/product/business-operations/mass-payments///,0,24,Experiment
2023-05-12,Laptop,fyttlyf///money-holds///,3,19,Experiment
2023-05-12,Other,fyttlyf/business/product/business-accept-payments/qr-code///,2,23,Control
2023-05-12,Mobile,fyttlyf/sem//account-selection-signup///,13,962,Control
2023-05-12,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,6214,7693,Control
2023-05-12,Mobile,fyttlyf/business/product/business-financial-services/credit-card///,665,1924,Control
2023-05-12,Laptop,fyttlyf/business/product/mitigate-risk///,30,2421,Control
2023-05-12,Other,fyttlyf/business/product/pricing///,4,15,Experiment
2023-05-12,Laptop,fyttlyf/both/security/security-learn-about-fake-messages///,200,2521,Control
2023-05-12,Mobile,fyttlyf/business/product/business-getstarted///,29,70,Experiment
2023-05-12,Mobile,fyttlyf/personal//fyttlyf-credit-signin///,1021,2622,Control
2023-05-12,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,117,1047,Control
2023-05-12,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,712,911,Experiment
2023-05-12,Mobile,fyttlyf/personal/campaign/hvreward-enroll///,44,55,Control
2023-05-12,Other,fyttlyf/business/product/business-pos-system/card-reader///,2,43,Control
2023-05-12,Other,fyttlyf/personal//ct///,62,331,Experiment
2023-05-12,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/checkout-with-fyttlyf///,12,41,Control
2023-05-12,Laptop,fyttlyf/business/product/business-platforms-and-marketplaces///,6,45,Experiment
2023-05-12,Mobile,fyttlyf/personal//pfs-claim-offer5-3q-p///,14,109,Control
2023-05-12,Laptop,fyttlyf/both/security/security-protect-your-account///,9,33,Experiment
2023-05-12,Other,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,10,54,Experiment
2023-05-12,Other,fyttlyf/both/product/digital-wallet-mobile-apps///,29,80,Control
2023-05-12,Laptop,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,18,107,Control
2023-05-12,Laptop,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,163,6942,Control
2023-05-12,Other,fyttlyf///page-not-found///,7,20,Experiment
2023-05-12,Mobile,fyttlyf/business/product/business-accept-payments/checkout/installments///,144,430,Control
2023-05-12,Mobile,fyttlyf/business/legal/fyttlyf-business-loan-faq///,4,59,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/start-selling///,18,36,Experiment
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,8,34,Experiment
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-seller-profile///,23,16,Experiment
2023-05-12,Mobile,fyttlyf/general//pay-with-rewards-chase///,28,75,Control
2023-05-12,Mobile,fyttlyf/enterprise/product/enterprise-contact-sales-thank-you///,5,17,Experiment
2023-05-12,Mobile,fyttlyf/personal/campaign/weekoneoffer-enroll///,5,32,Experiment
2023-05-12,Laptop,fyttlyf/business/product/business-operations/reporting-tools///,4,17,Control
2023-05-12,Other,fyttlyf/personal/sem/pay-with-rewards-capitalone///,0,35,Control
2023-05-12,Mobile,fyttlyf/general/sem/google-pay-fyttlyf///,21,27,Experiment
2023-05-12,Tablet,fyttlyf/business/campaign/get-paid///,17,16,Control
2023-05-12,Mobile,fyttlyf/personal/sem/pay-with-rewards-wellsfargo///,22,85,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,18,30,Experiment
2023-05-12,Other,fyttlyf/business/product/business-getstarted///,13,13,Experiment
2023-05-12,Other,fyttlyf/personal/partner/citi-card///,14,22,Control
2023-05-12,Mobile,fyttlyf/business//business-roadmap///,5,64,Control
2023-05-12,Tablet,fyttlyf///pay-taxes-with-fyttlyf-credit///,3,20,Control
2023-05-12,Mobile,fyttlyf/enterprise/product/enterprise-streamline-operations///,12,43,Control
2023-05-12,Laptop,fyttlyf/business/product/donations-fyttlyf-giving-fund-updates///,7,32,Control
2023-05-12,Other,fyttlyf/business/product/business-accept-payments/invoice///,2,5,Control
2023-05-12,Tablet,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,9,16,Experiment
2023-05-12,Tablet,fyttlyf/personal//offers///,14,36,Control
2023-05-12,Mobile,fyttlyf/business//zettle-offer-0///,11,29,Experiment
2023-05-12,Mobile,fyttlyf///fyttlyf-credit-promo///,6,33,Experiment
2023-05-12,Other,fyttlyf/business/product/business-pos-system/software///,8,27,Experiment
2023-05-12,Tablet,fyttlyf/personal/product/shopping-selection///,7,16,Control
2023-05-12,Mobile,fyttlyf/enterprise/product/enterprise-payment-methods///,10,22,Experiment
2023-05-12,Laptop,fyttlyf/business/product/fyttlyf-working-capital/pre-approval///,6,21,Control
2023-05-12,Laptop,fyttlyf/business/product/business-financial-services/working-capital///,12,21,Experiment
2023-05-12,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,19,48,Experiment
2023-05-12,Laptop,fyttlyf/business/product/business-pos-system/contact-sales/thank-you///,8,25,Experiment
2023-05-12,Other,fyttlyf/personal//nfp///,12,15,Control
2023-05-12,Tablet,fyttlyf/business/product/business-open-business-account///,13,18,Control
2023-05-12,Other,fyttlyf/business/product/business-operations/risk-management///,3,24,Control
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/send-money///,1,24,Experiment
2023-05-12,Tablet,fyttlyf/business/product/business-accept-payments///,5,7,Experiment
2023-05-12,Tablet,fyttlyf/personal//travel///,8,17,Control
2023-05-12,Mobile,fyttlyf/personal/campaign/weekoneoffer-terms///,4,19,Control
2023-05-12,Other,fyttlyf/business/product/business-accept-payments/checkout/integration///,6,28,Control
2023-05-12,Tablet,fyttlyf///spotify-premium-offer///,17,21,Experiment
2023-05-12,Mobile,fyttlyf/personal/campaign/signup10///,12,25,Control
2023-05-12,Other,fyttlyf/enterprise/product/enterprise-contact-sales-thank-you///,10,9,Control
2023-05-12,Laptop,fyttlyf/business/product/business-operations///,9,18,Experiment
2023-05-12,Mobile,fyttlyf/business/product/business-accept-payments/checkout/recurring///,3,15,Experiment
2023-05-12,Tablet,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,12,24,Control
2023-05-12,Tablet,fyttlyf/enterprise//enterprise-advanced-fraud-security///,1,10,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,3622,4074,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,45,179,Control
2023-05-12,Mobile,fyttlyf/business/product/business-getstarted///,215,581,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/crypto///,110,479,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/pay-bills///,145,347,Control
2023-05-12,Laptop,fyttlyf/personal/buy/fees///,67,406,Experiment
2023-05-12,Mobile,fyttlyf/personal//offers///,350,1550,Control
2023-05-12,Mobile,fyttlyf///spotify-premium-offer///,137,511,Control
2023-05-12,Mobile,fyttlyf/business/product/mitigate-risk///,10,316,Control
2023-05-12,Mobile,fyttlyf/business/product/business-pos-system/software///,26,207,Control
2023-05-12,Other,fyttlyf/business/product/business-accept-payments///,13,106,Control
2023-05-12,Laptop,fyttlyf/business/product/business-accept-payments/virtual-terminal///,17,80,Control
2023-05-12,Mobile,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,18,78,Control
2023-05-12,Mobile,fyttlyf/personal/campaign/weekoneoffer-enroll///,72,128,Control
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-qr-code///,14,35,Control
2023-05-12,Laptop,fyttlyf/business/product/business-operations///,8,46,Control
2023-05-12,Mobile,fyttlyf/business/product/business-pos-system/terminal///,10,44,Experiment
2023-05-12,Mobile,fyttlyf/business/product/traffic-booster/storeya///,9,32,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,3,34,Experiment
2023-05-12,Mobile,fyttlyf/business/product/pricing///,24,66,Experiment
2023-05-12,Mobile,fyttlyf/business/product/business-financial-services/debit-card///,43,163,Control
2023-05-12,Tablet,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,11,23,Control
2023-05-12,Mobile,fyttlyf///fundraising-online///,4,44,Experiment
2023-05-12,Tablet,fyttlyf/business/product/business-platforms-and-marketplaces///,12,20,Control
2023-05-12,Tablet,fyttlyf/business/product/business-pos-system/card-reader///,6,27,Experiment
2023-05-12,Laptop,fyttlyf/both/security/security-report-suspicious-messages///,20,615,Control
2023-05-12,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,10,39,Experiment
2023-05-12,Mobile,fyttlyf/business/product/education///,2,29,Control
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,0,2,Experiment
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/pay-bills///,19,51,Experiment
2023-05-12,Laptop,fyttlyf/personal//fyttlyf-credit-payment-security-offer-end///,4,53,Control
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay///,13,18,Experiment
2023-05-12,Tablet,fyttlyf/both/product/digital-wallet-mobile-apps///,8,12,Experiment
2023-05-12,Laptop,fyttlyf/business/campaign/qr-code-payment-in-stores///,4,25,Experiment
2023-05-12,Mobile,fyttlyf///pay-with-rewards-scorecard///,4,17,Experiment
2023-05-12,Other,fyttlyf/business/product/business-contact-sales/thank-you///,7,21,Experiment
2023-05-12,Laptop,fyttlyf/personal//nfp///,16,9,Experiment
2023-05-12,Laptop,fyttlyf/business//cashback-faq///,7,30,Experiment
2023-05-12,Mobile,fyttlyf/business//cashback-faq///,18,19,Experiment
2023-05-12,Tablet,fyttlyf/general//pay-with-rewards-discover///,18,18,Control
2023-05-12,Laptop,fyttlyf/personal/buy/fyttlyf-benefits///,19,31,Control
2023-05-12,Laptop,fyttlyf/business/product/business-operations/dispute-management///,9,30,Control
2023-05-12,Tablet,fyttlyf/personal/internal/digital-wallet-manage-money/fyttlyf-cashback-mastercard///,2,27,Control
2023-05-12,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,1,20,Control
2023-05-12,Mobile,fyttlyf/enterprise/product/enterprise-streamline-operations///,8,14,Experiment
2023-05-12,Mobile,fyttlyf/business/product/donations-fyttlyf-giving-fund-updates///,3,19,Experiment
2023-05-12,Laptop,fyttlyf/business//chasefreedom5///,7,33,Control
2023-05-12,Laptop,fyttlyf/personal//send-money-to-mexico///,1,46,Control
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,10,16,Experiment
2023-05-12,Laptop,fyttlyf/business/product/business-pos-system///,211,1350,Control
2023-05-12,Laptop,fyttlyf/business/campaign/campaigns-business/sign-up///,145,11126,Control
2023-05-12,Mobile,fyttlyf/personal/product/shopping-selection///,17,33,Experiment
2023-05-12,Laptop,fyttlyf/both/security/security-protect-your-account///,66,293,Control
2023-05-12,Laptop,fyttlyf/personal//send-money-to-india///,7,34,Control
2023-05-12,Mobile,fyttlyf/personal/product/start-selling///,9,23,Control
2023-05-12,Laptop,fyttlyf/personal/sem/pay-with-rewards-usbank///,8,47,Control
2023-05-12,Mobile,fyttlyf/business/product/business-contact-sales///,19,55,Experiment
2023-05-12,Mobile,fyttlyf/enterprise/product/enterprise-pay-later///,12,31,Experiment
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,5,26,Experiment
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-manage-money///,12,33,Experiment
2023-05-12,Mobile,fyttlyf/business//travel-business-payment-solutions///,6,22,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,81,311,Control
2023-05-12,Other,fyttlyf/both/security/security///,10,52,Control
2023-05-12,Other,fyttlyf/both/security/security-learn///,18,32,Control
2023-05-12,Laptop,fyttlyf/enterprise/product/enterprise///,35,162,Control
2023-05-12,Other,fyttlyf/enterprise/product/enterprise-pay-later-messaging///,9,17,Experiment
2023-05-12,Mobile,fyttlyf/business/product/business-platforms-and-marketplaces/solutions///,21,23,Experiment
2023-05-12,Mobile,fyttlyf/personal//fyttlyf-credit-how-it-works///,10,38,Experiment
2023-05-12,Mobile,fyttlyf/business/product/mitigate-risk///,17,45,Experiment
2023-05-12,Laptop,fyttlyf/business/product/recurring-payments-subscriptions///,5,30,Experiment
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,17,78,Experiment
2023-05-12,Other,fyttlyf/business//cashback-faq///,18,28,Control
2023-05-12,Laptop,fyttlyf/business/product/business-raise-support-for-business///,8,36,Control
2023-05-12,Laptop,fyttlyf/personal/campaign/weekoneoffer-terms///,9,15,Experiment
2023-05-12,Other,fyttlyf/enterprise/product/enterprise-consumer-network///,11,19,Control
2023-05-12,Tablet,fyttlyf/personal/product/digital-wallet-send-receive-money///,11,23,Control
2023-05-12,Laptop,fyttlyf/personal/product/start-selling///,6,29,Control
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/fyttlyf-honey///,3,19,Experiment
2023-05-12,Other,fyttlyf/business/product/business-financial-services/business-loan///,7,26,Control
2023-05-12,Mobile,fyttlyf/personal/product/digital-wallet///,1247,1486,Experiment
2023-05-12,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,39,270,Control
2023-05-12,Mobile,fyttlyf/both/product/digital-wallet-mobile-apps///,16,168,Experiment
2023-05-12,Mobile,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,24,298,Control
2023-05-12,Laptop,fyttlyf/business/product/business-contact-sales///,22,53,Experiment
2023-05-12,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,6,18,Control
2023-05-12,Other,fyttlyf/both/security/security-learn-about-fake-messages///,10,38,Experiment
2023-05-12,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,17,24,Control
2023-05-12,Tablet,fyttlyf/business/product/business-pos-system/card-reader///,1,22,Control
2023-05-12,Other,fyttlyf///pay-with-rewards-amex///,7,25,Control
2023-05-12,Tablet,fyttlyf/business/product/business///,0,26,Control
2023-05-12,Other,fyttlyf/business/product/business-accept-payments/checkout///,9,20,Control
2023-05-12,Other,fyttlyf///credit-easy-payments-offer-end///,7,7,Control
2023-05-13,Laptop,fyttlyf/personal//offers///,207,1361,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,6443,7907,Control
2023-05-13,Laptop,fyttlyf/enterprise/product/enterprise-accept-payments///,10,366,Control
2023-05-13,Mobile,fyttlyf/general//pay-with-rewards-chase///,489,2396,Control
2023-05-13,Laptop,fyttlyf/both/security/security-learn-about-fake-messages///,218,2909,Control
2023-05-13,Mobile,fyttlyf/business/product/business-open-business-account///,43,133,Experiment
2023-05-13,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,54,253,Control
2023-05-13,Laptop,fyttlyf/business/campaign/get-paid///,39,1592,Experiment
2023-05-13,Mobile,fyttlyf/business/product/business-pos-system///,45,170,Experiment
2023-05-13,Laptop,fyttlyf/business/campaign/campaigns-business/sign-up///,139,11811,Control
2023-05-13,Mobile,fyttlyf/personal//fyttlyf-credit-signin///,826,2219,Control
2023-05-13,Laptop,fyttlyf/business//merchant-fees///,21,219,Experiment
2023-05-13,Laptop,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,229,632,Experiment
2023-05-13,Laptop,fyttlyf/business/product/business-pos-system/card-reader///,55,545,Control
2023-05-13,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,84,331,Control
2023-05-13,Laptop,fyttlyf/enterprise//global-payment-processing-solutions///,7,26,Control
2023-05-13,Laptop,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,38,159,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,32,284,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/crypto///,105,555,Control
2023-05-13,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/send-money///,210,954,Control
2023-05-13,Laptop,fyttlyf/personal/campaign/hvreward-enroll///,192,260,Control
2023-05-13,Laptop,fyttlyf/business/product/business-accept-payments///,16,488,Experiment
2023-05-13,Laptop,fyttlyf/enterprise/product/enterprise-pay-later///,16,159,Control
2023-05-13,Laptop,fyttlyf/personal//pfs-claim-offer-lp///,87,718,Control
2023-05-13,Mobile,fyttlyf/enterprise/product/enterprise///,37,372,Control
2023-05-13,Mobile,fyttlyf/personal/campaign/campaigns-taxes///,53,351,Control
2023-05-13,Mobile,fyttlyf/business/product/business-accept-payments/checkout/integration///,52,284,Control
2023-05-13,Mobile,fyttlyf/business/product/business-operations/risk-management///,17,53,Control
2023-05-13,Mobile,fyttlyf/business/product/business-pos-system/terminal///,17,189,Control
2023-05-13,Laptop,fyttlyf/business/product/business-getstarted///,124,548,Control
2023-05-13,Laptop,fyttlyf/general//pay-with-rewards-chase///,280,5384,Control
2023-05-13,Mobile,fyttlyf/business/product/business-pos-system/card-reader///,96,951,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet///,234,1092,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money///,257,881,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,39,190,Control
2023-05-13,Mobile,fyttlyf/both/security/security-protect-personal-info///,12,70,Control
2023-05-13,Laptop,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,218,6572,Control
2023-05-13,Laptop,fyttlyf/personal//pfs-claim-offer5-3q-p///,69,409,Control
2023-05-13,Laptop,fyttlyf/personal//fyttlyf-credit-signin///,59,158,Experiment
2023-05-13,Laptop,fyttlyf/personal//travel///,57,150,Control
2023-05-13,Laptop,fyttlyf/personal//google-play-2022///,22,157,Control
2023-05-13,Laptop,fyttlyf/enterprise//enterprise-contact-sales///,21,86,Control
2023-05-13,Mobile,fyttlyf/personal//travel///,31,90,Control
2023-05-13,Laptop,fyttlyf/both/security/security-report-suspicious-messages///,11,132,Experiment
2023-05-13,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-qr-code///,74,322,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,1,49,Control
2023-05-13,Mobile,fyttlyf/business/product/business-getstarted///,192,522,Control
2023-05-13,Mobile,fyttlyf/business/product/business-operations/reporting-tools///,23,57,Control
2023-05-13,Laptop,fyttlyf/business/product/business-accept-payments/invoice///,93,303,Control
2023-05-13,Other,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,114,141,Control
2023-05-13,Other,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,21,357,Control
2023-05-13,Laptop,fyttlyf/business//zettle-offer-0///,20,82,Control
2023-05-13,Tablet,fyttlyf/business/product/recurring-payments-subscriptions///,1,14,Control
2023-05-13,Laptop,fyttlyf/business/product/business-pos-system/terminal///,12,81,Control
2023-05-13,Laptop,fyttlyf///pay-with-rewards-amex///,11,48,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,21,137,Experiment
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/send-money///,20,149,Experiment
2023-05-13,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/crypto///,119,528,Control
2023-05-13,Mobile,fyttlyf/business/product/fyttlyf-working-capital/pre-approval///,35,59,Control
2023-05-13,Laptop,fyttlyf/consumer/campaign/p2p-5dollarw3-mar23-tnc///,13,98,Control
2023-05-13,Other,fyttlyf/business/product/business-financial-services/credit-card///,18,43,Control
2023-05-13,Laptop,fyttlyf/personal//send-money-to-mexico///,12,44,Control
2023-05-13,Mobile,fyttlyf/business/product/business-accept-payments/invoice///,15,60,Experiment
2023-05-13,Laptop,fyttlyf/business/product/pricing///,23,148,Control
2023-05-13,Mobile,fyttlyf/business/product/business-accept-payments/invoice///,177,435,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-deals-rewards///,15,88,Control
2023-05-13,Mobile,fyttlyf/both/security/security-learn-about-fake-messages///,101,2401,Control
2023-05-13,Laptop,fyttlyf/business/product/business-accept-payments/virtual-terminal///,18,22,Experiment
2023-05-13,Other,fyttlyf/business/product/business-contact-sales///,16,46,Control
2023-05-13,Laptop,fyttlyf/general/sem/google-pay-fyttlyf///,18,90,Control
2023-05-13,Other,fyttlyf/both/security/security-protect-your-devices///,5,5,Control
2023-05-13,Other,fyttlyf/business/product/business-pos-system/card-reader///,20,28,Control
2023-05-13,Mobile,fyttlyf///extras-credit-card-benefits///,17,23,Control
2023-05-13,Laptop,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,12,106,Control
2023-05-13,Mobile,fyttlyf/business//merchant-fees///,36,209,Experiment
2023-05-13,Mobile,fyttlyf/general//law-enforcement///,10,40,Experiment
2023-05-13,Other,fyttlyf/general//pay-with-rewards-chase///,13,35,Experiment
2023-05-13,Mobile,fyttlyf/business/product/mobile-apps-business-app///,24,55,Control
2023-05-13,Other,fyttlyf/both/security/security-learn///,2,29,Control
2023-05-13,Laptop,fyttlyf/business/product/recurring-payments-subscriptions///,7,26,Experiment
2023-05-13,Mobile,fyttlyf///pay-with-rewards-amex///,23,49,Control
2023-05-13,Laptop,fyttlyf/personal//offers///,29,186,Experiment
2023-05-13,Mobile,fyttlyf/both/security/security-learn-about-scams///,5,40,Control
2023-05-13,Laptop,fyttlyf/enterprise/product/enterprise-contact-sales-thank-you///,15,27,Control
2023-05-13,Laptop,fyttlyf/business/product/mobile-apps-business-app///,18,81,Control
2023-05-13,Laptop,fyttlyf/business/product/business-financial-services/debit-card///,22,78,Control
2023-05-13,Mobile,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,19,35,Experiment
2023-05-13,Mobile,fyttlyf/general//pay-with-rewards-discover///,17,25,Experiment
2023-05-13,Laptop,fyttlyf/business/product/business///,67,242,Experiment
2023-05-13,Mobile,fyttlyf/business/product/business-pos-system/integrations///,16,93,Control
2023-05-13,Mobile,fyttlyf/enterprise/product/enterprise///,11,42,Experiment
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,24,168,Control
2023-05-13,Laptop,fyttlyf/enterprise/product/enterprise-optimize-payments-processing///,6,40,Control
2023-05-13,Mobile,fyttlyf/business/product/business-financial-services/credit-card///,56,197,Experiment
2023-05-13,Other,fyttlyf/business/campaign/get-paid///,12,367,Control
2023-05-13,Other,fyttlyf/enterprise/product/enterprise-pay-later-messaging///,11,20,Control
2023-05-13,Laptop,fyttlyf/personal//nfp///,13,24,Control
2023-05-13,Laptop,fyttlyf/business/product/business-getstarted///,12,75,Experiment
2023-05-13,Laptop,fyttlyf/personal//intro-offer4///,23,53,Control
2023-05-13,Other,fyttlyf/personal/campaign/weekoneoffer-enroll///,5,22,Control
2023-05-13,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/fyttlyf-honey///,16,51,Experiment
2023-05-13,Mobile,fyttlyf/business/product/business-accept-payments/checkout///,12,61,Experiment
2023-05-13,Laptop,fyttlyf/business/product/business-pos-system/software///,1,31,Experiment
2023-05-13,Other,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,16,18,Control
2023-05-13,Mobile,fyttlyf/enterprise/product/enterprise-manage-risk///,6,35,Control
2023-05-13,Laptop,fyttlyf/business/product/business-accept-payments/checkout///,9,52,Experiment
2023-05-13,Laptop,fyttlyf///pay-with-rewards-scorecard///,4,30,Control
2023-05-13,Mobile,fyttlyf/business/product/business-platforms-and-marketplaces/solutions///,10,20,Experiment
2023-05-13,Laptop,fyttlyf/enterprise//enterprise-contact-sales///,2,20,Experiment
2023-05-13,Other,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,16,33,Control
2023-05-13,Mobile,fyttlyf/business/product/recurring-payments-subscriptions///,41,119,Experiment
